season;episode;speaker;Symptom;Test;Drug;Procedure;Intent;diagnosis_stage;Sarcasm;Emotion;Organ;correct_prediction;text;medical_entities;q_count;ex_count
5;2;taub;otopsi bulgusu;;;;diğer;diğer;0;nötr;beyin;;parietal ve temporal loblardan alınan ince kesitler temiz oksipital ve frontotemporal bölgeler de temiz görünüyor;"[{""text"":""parietal lob"",""type"":""anatomy""},{""text"":""temporal lob"",""type"":""anatomy""},{""text"":""oksipital bölge"",""type"":""anatomy""},{""text"":""frontotemporal bölge"",""type"":""anatomy""}]";0;0
5;2;house;metastaz;;;;açıklama;diğer;1;alaycı;çoklu organ;;metastaz süslü adıyla her yere bulaşmak demektir metabolik hastalıklar uzmanlaşır kanser ise her sahada oynar;"[{""text"":""metastaz"",""type"":""disease""},{""text"":""metabolik hastalık"",""type"":""disease""},{""text"":""kanser"",""type"":""disease""}]";0;0
5;2;kutner;perfore bağırsak ve damarsal anomali;kolonoskopi;;;diğer;diğer;0;nötr;bağırsak/damar;;bu şey bağırsakta yaşayan normal bakteriler olarak başlayıp bağırsak duvarındaki damarsal bir anomaliden kana geçtiyse kan yoluyla her organı etkileyebilir;"[{""text"":""perfore bağırsak"",""type"":""disease""},{""text"":""damarsal anomali"",""type"":""disease""},{""text"":""kolonoskopi"",""type"":""test""}]";0;0
5;2;house;kolonoskopi gerekliliği;kolonoskopi;;kolonoskopi;diğer;diğer;1;alaycı;bağırsak;;ironik ama bunu doğrulamak için kolonoskopi yapmamız gerekiyor karın ağrısı başlar başlamaz tüpü rektumuna gönderin;"[{""text"":""kolonoskopi"",""type"":""test""},{""text"":""karın ağrısı"",""type"":""symptom""}]";0;0
5;2;house;çocukta olası ölümcül tablo;;;;diğer;diğer;1;alaycı;beyin/kalp/akciğer/karaciğer/pankreas;;bu sadece karın ağrısı olmayabilir ölümcül beyin kalp akciğer karaciğer ya da pankreas ağrısı olabilir;"[{""text"":""karın ağrısı"",""type"":""symptom""},{""text"":""ölümcül tablo"",""type"":""risk""}]";0;0
5;2;thirteen;uyanık kolonoskopi;kolonoskopi;;;açıklama;diğer;0;nötr;bağırsak;;acıdığı yeri bize söylemesi gerekiyor bu yüzden uyanık kalmalı;"[{""text"":""kolonoskopi"",""type"":""test""},{""text"":""ağrı"",""type"":""symptom""}]";0;0
5;2;lucas;toksik maruziyet;;;;diğer;diğer;0;nötr;genel;;ölü adam cıva küf ve susuz perklorik aside maruz kalmış o toksinler yanındaki garajda bulunmuştu;"[{""text"":""cıva"",""type"":""other""},{""text"":""küf"",""type"":""other""},{""text"":""perklorik asit"",""type"":""other""}]";0;0
5;2;house;temporal lob nöbetini teyit;;;;tanı;tanı;0;nötr;beyin;;gözbebekleri dilateydi kas tonusunu korudu ama kısa süreli dikkat dağıldı bu temporal lob nöbeti;"[{""text"":""dilate pupiller"",""type"":""symptom""},{""text"":""temporal lob nöbeti"",""type"":""disease""}]";0;0
5;2;house;beyin hasarı riski;;;;diğer;diğer;0;nötr;beyin;;temporal lob konuşmayı duymayı ve hafızayı kontrol eder oradan parça alırsak tüm bunları kaybedebilir;"[{""text"":""temporal lob"",""type"":""anatomy""},{""text"":""hafıza kaybı"",""type"":""symptom""}]";0;0
5;2;kutner;ölüm sonrası basınçlı kolonoskopi;yüksek basınçlı su jeti;;;diğer;diğer;0;nötr;bağırsak;;yaşamı yaratamayız ama basınç yaratabiliriz kardiyak iş yükünü test etmekte kullandığımız yüksek basınçlı su jetiyle kolonu çalışırken görebiliriz;"[{""text"":""yüksek basınçlı su jeti"",""type"":""test""},{""text"":""kardiyak iş yükü"",""type"":""test""},{""text"":""kolonoskopi"",""type"":""test""}]";0;0
5;2;foreman;apple'da kötüleşme;kolonoskopi;;kolonoskopi;diğer;diğer;0;nötr;kalp/akciğer;;kalp hızı sonunda artmaya başladı ama düzensizleşti solunumu zorlaştı hâlâ sızıntı gösteren bir kolonoskopi bulgumuz yok;"[{""text"":""düzensiz kalp hızı"",""type"":""symptom""},{""text"":""zor solunum"",""type"":""symptom""},{""text"":""kolonoskopi"",""type"":""test""}]";0;0
5;2;house;csf incelemesi ve gen dizileme;csf;;;diğer;diğer;0;nötr;beyin/genetik;;csf'de gizli protein belirteçleri aramak için immüno jeller çalışın sonra genlerini dizilemeye başlayın;"[{""text"":""csf"",""type"":""test""},{""text"":""immüno-jeller"",""type"":""test""},{""text"":""gen dizileme"",""type"":""test""}]";0;0
5;2;house;ampirik kemoterapi;;kemoterapi;;tedavi;diğer;0;nötr;genel;;bu bir şey yani bir şey için tedavi etmeliyiz kanser için kemoterapiye başlıyoruz;"[{""text"":""kemoterapi"",""type"":""medication""},{""text"":""kanser"",""type"":""disease""}]";0;0
5;2;house;kemoterapi onamı;;kemoterapi;;diğer;diğer;1;alaycı;genel;;kemoterapi için onam imzalaman gerekiyor elimde kanser olduğuna dair kanıt yok ama bazen doğru olmayan cevap bile ilaçlara verilen yanıt yüzünden doğruymuş gibi görünür;"[{""text"":""kemoterapi"",""type"":""medication""},{""text"":""onam"",""type"":""other""},{""text"":""plasebo etkisi"",""type"":""condition""}]";0;0
5;2;apple;görme değişikliği;;;nakil;diğer;diğer;0;nötr;göz/beyin;;nakilden önce neredeyse kördüm görmem 20 200'dü nakilden sonra okuyabildim ama her şey donuk puslu ve gri gibiydi;"[{""text"":""nakil"",""type"":""procedure""},{""text"":""20/200 görme"",""type"":""condition""},{""text"":""körlük"",""type"":""disease""}]";0;0
5;2;house;kanser değil ama kanser gibi davranan tablo;;;;açıklama;diğer;0;nötr;genel;;testler hastanın daha sağlıklı olduğunu gösteriyor ama sonra tekrar kötüleşip ölecek kanser değil sadece kanser gibi davranıyor ve tedaviye de kanser gibi yanıt veriyor;"[{""text"":""kanser"",""type"":""disease""},{""text"":""tedavi yanıtı"",""type"":""condition""}]";0;0
5;2;house;off-label kanser ilacı;;metotreksat;;diğer;diğer;0;nötr;eklem;;artritte endikasyon dışı kullanılan bir kanser ilacı var öğrencilerinden biri ona artritini gizlesin diye metotreksat getirmiş;"[{""text"":""kanser ilacı"",""type"":""medication""},{""text"":""artrit"",""type"":""disease""},{""text"":""metotreksat"",""type"":""medication""}]";0;0
5;2;house;onkolog görüşü ihtiyacı;;;;diğer;diğer;0;nötr;genel;;kanser ama kanser değil kanser tedavisine yanıt veriyor ama ortada kanıt yok bu yüzden bir onkoloğun düşünme biçimine ihtiyacım var;"[{""text"":""onkoloji"",""type"":""other""},{""text"":""kanser"",""type"":""disease""}]";0;0
5;2;house;bt bulguları;bt;;;diğer;diğer;0;nötr;beyin;;foreman bt çekti temporal ve frontoparietal bölgeler normal oksipital lob normal;"[{""text"":""bt"",""type"":""test""},{""text"":""temporal bölge"",""type"":""anatomy""},{""text"":""frontoparietal bölge"",""type"":""anatomy""},{""text"":""oksipital lob"",""type"":""anatomy""}]";0;0
5;2;foreman;kemoterapi yanıtı;amilaz;kemoterapi;;diğer;diğer;0;nötr;kalp/akciğer/pankreas;;kusma kemoterapinin yan etkisi ama kalp hızı düzeldi solunum iyi amilaz ve trigliseridler düşüyor sanırım işe yarıyor;"[{""text"":""kemoterapi"",""type"":""medication""},{""text"":""kusma"",""type"":""symptom""},{""text"":""amilaz"",""type"":""test""},{""text"":""trigliseridler"",""type"":""test""}]";0;0
5;2;house;kanser tedavisinin paradoksu;;;;açıklama;diğer;1;alaycı;genel;;tedavi onun kanser olabileceğini kanıtlar kanser olduğunu değil kanser gibi yürüyen kanser gibi konuşan ama kanser olmayan şeyi bulmalıyız;"[{""text"":""kanser"",""type"":""disease""},{""text"":""tedavi"",""type"":""treatment""}]";0;0
5;2;house;eksik parça arayışı;;;;diğer;diğer;0;nötr;genel;;bir şey eksik o eksik şeyi bulamazsak hasta ölecek;"[{""text"":""ölüm riski"",""type"":""risk""}]";0;0
5;2;house;beyin cerrahisi açıklaması;nöral ağ;;beyin cerrahisi;açıklama;diğer;0;nötr;beyin;;nöral ağ bize nöronların ne kadar hızlı ateşlendiğini gösterecek eğer arada beyin olmayan bir beyin dokusu varsa normal dürtüler oraya çekilecek ve nereden keseceğimizi göreceğiz;"[{""text"":""nöral ağ"",""type"":""test""},{""text"":""nöron ateşlenmesi"",""type"":""condition""},{""text"":""beyin cerrahisi"",""type"":""procedure""}]";0;0
5;2;house;görsel işlemleme bozukluğu;;;kornea nakli;diğer;tanı;0;nötr;beyin/göz;;nakledilen kornea iyiydi gözün de iyiydi ama beynin görsel bilgiyi doğru işlemiyordu görebiliyordun ama gerçekten görmüyordun;"[{""text"":""nakledilen kornea"",""type"":""procedure""},{""text"":""görsel işlemleme bozukluğu"",""type"":""disease""}]";0;0
5;2;house;cilt lezyonları ve enfeksiyon benzetmesi;;;;diğer;diğer;1;alaycı;genel;;dünya çirkin insanlar öldürüyor aç kalıyor herkes pislik ama dünya sandığın kadar çirkin değil;"[{""text"":""genel durum değerlendirmesi"",""type"":""other""}]";0;0
5;2;house;arkadaş desteği isteği;;;;diğer;diğer;0;nötr;genel;;semptomları sorunları ve verileri anlatacağım sen de aklına ne gelirse söyle belki bende bir fikir tetiklenir;"[{""text"":""semptom"",""type"":""other""},{""text"":""veri"",""type"":""other""}]";0;0
5;2;house;yüksek riskli nörolojik cerrahi sonrası yorum;;;;diğer;diğer;0;nötr;beyin;;beyin olmayan hücreler görsel bilgiyi işlemeyi engelliyordu bandajları çıkarınca artık dünya gerçekten olduğu gibi görünecek;"[{""text"":""beyin olmayan hücreler"",""type"":""disease""},{""text"":""bandaj"",""type"":""treatment""}]";0;0
5;3;foreman;görsel agnozi;mr;;;tanı;diğer;0;nötr;beyin;;semptomların ani başlaması görsel agnoziyi düşündürüyor bu genellikle inme ya da beyin tümörüyle ilişkilidir ama mr bunu doğrulamadı;"[{""text"":""görsel agnozi"",""type"":""disease""},{""text"":""beyin tümörü"",""type"":""disease""}]";0;0
5;3;thirteen;alerjik reaksiyon;;;;diğer;diğer;0;nötr;genel;;kontrast madde veriyoruz küçük de olsa anafilaktik reaksiyon riski var bu da solunumun durmasına yol açabilir;"[{""text"":""anafilaktik reaksiyon"",""type"":""disease""}]";0;0
5;3;kutner;kurşun zehirlenmesi;;;;tanı;tanı;0;nötr;beyin;;kurşun zehirlenmesi görsel agnozi yapabilir ama kan testlerinde kurşun çıkması gerekir;"[{""text"":""kurşun zehirlenmesi"",""type"":""disease""}]";0;0
5;3;house;nörolojik belirti;;;;tanı;diğer;0;nötr;beyin;;nörolojik semptom var ama nörolojik neden yok bu da toksin ya da ilaç ihtimalini güçlendiriyor;"[{""text"":""nörolojik semptom"",""type"":""symptom""}]";0;0
5;3;foreman;anjiyom;;;;tanı;diğer;0;nötr;beyin;;kavernöz anjiyom sızıntı yapabilir kan emilince basınç azalır ve semptomlar kaybolabilir;"[{""text"":""kavernöz anjiyom"",""type"":""disease""}]";0;0
5;3;house;ilaç kullanımı;;deneysel ilaç;;tanı;tanı;0;nötr;genel;;deneysel ilaçlar test ediliyorsa standart testlerde görünmezler ve ciddi nörolojik etkiler yaratabilirler;"[{""text"":""deneysel ilaç"",""type"":""medication""}]";0;0
5;3;house;beyin tümörü şüphesi;;;cerrahi;tanı;tanı;1;alaycı;beyin;;görüntülemede hiçbir şey çıkmadı ama yine de beyin tümörü gibi davranıp cerrahi düşünmek zorundayız;"[{""text"":""beyin tümörü"",""type"":""disease""}]";0;0
5;3;house;ilaç etkileşimi;;deneysel ilaç;;açıklama;diğer;0;nötr;genel;;üç farklı deneysel ilaç birlikte alındığında beklenmeyen etkileşimler oluşabilir ve nöbetlere yol açabilir;"[{""text"":""ilaç etkileşimi"",""type"":""condition""},{""text"":""nöbet"",""type"":""disease""}]";0;0
5;3;kutner;nöbet;;;;tanı;diğer;0;nötr;beyin;;hiçbir ilaç tek başına nöbet yapmaz ama kombinasyonları ciddi nöbetlere neden olabilir;"[{""text"":""nöbet"",""type"":""disease""}]";0;0
5;3;house;tedavi;;;diyaliz;tedavi;diğer;0;diğer;böbrek;;tüm ilaçları sistemden temizlemek için hastayı diyalize alıyoruz;"[{""text"":""diyaliz"",""type"":""treatment""}]";0;0
5;3;taub;risk;;;;değerlendirme;diğer;0;nötr;karaciğer;;hızlı detoks aritmi yeni nöbet ya da karaciğer yetmezliği riski taşır;"[{""text"":""aritmi"",""type"":""disease""},{""text"":""karaciğer yetmezliği"",""type"":""disease""}]";0;0
5;3;thirteen;detoks;;;;tedavi;diğer;0;nötr;genel;;ilaçları tamamen kesmek yerine kontrollü azaltarak detoks yapmak daha güvenli olabilir;"[{""text"":""detoks"",""type"":""treatment""}]";0;0
5;3;house;ilaç;;;;tedavi;diğer;1;alaycı;genel;;hastayı tekrar düşük dozda ilaçlara alıp yavaşça kesmek en güvenli yöntem olabilir;"[{""text"":""ilaç"",""type"":""medication""}]";0;0
5;3;foreman;solunum yetmezliği;;;trakeotomi;tanı;tanı;0;diğer;solunum;;boyun şişliği hava yolunu kapatıyor acil trakeotomi yapmalıyız;"[{""text"":""trakeotomi"",""type"":""procedure""}]";0;0
5;3;kutner;acil müdahale;;;;tedavi;diğer;0;diğer;solunum;;anatomik işaretleri bulamıyoruz ama kesmek zorundayız yoksa hasta nefes alamayacak;"[{""text"":""acil müdahale"",""type"":""treatment""}]";0;0
5;3;taub;enfeksiyon;;;;tanı;diğer;0;nötr;genel;;trombüs ve chagas negatif bu yüzden enfeksiyon ihtimali hâlâ masada;"[{""text"":""enfeksiyon"",""type"":""disease""}]";0;0
5;3;foreman;sitokin fırtınası;;;;tanı;diğer;0;nötr;bağışıklık;;bağışıklık sistemi aşırı çalışıyor olabilir sitokin fırtınası böyle tablo yapabilir;"[{""text"":""sitokin fırtınası"",""type"":""disease""}]";0;0
5;3;house;ilaç yoksunluğu;;;;tanı;diğer;1;alaycı;genel;;ilaçları kestikten sonra yeni semptomlar başladıysa bu yoksunluk belirtisi olabilir;"[{""text"":""yoksunluk"",""type"":""condition""}]";0;0
5;3;house;ilaç;;vicodin;;tedavi;diğer;1;alaycı;genel;;vicodin alıyorum çünkü bazen iş için küçük bir desteğe ihtiyaç duyuyorum;"[{""text"":""vicodin"",""type"":""medication""}]";0;0
5;3;thirteen;hormon bozukluğu;;;;tanı;diğer;0;nötr;endokrin;;hastanın davranış değişiklikleri hormon dengesizliğini düşündürüyor;"[{""text"":""hormon bozukluğu"",""type"":""disease""}]";0;0
5;3;foreman;hiperseksüalite;;;;tanı;diğer;0;nötr;beyin;;ani davranış değişiklikleri ve kontrol kaybı nörolojik bir sendromu işaret ediyor olabilir;"[{""text"":""hiperseksüalite"",""type"":""symptom""}]";0;0
5;3;kutner;kluver-bucy sendromu;;;;tanı;diğer;0;nötr;beyin;;temporal lob hasarı kluver bucy sendromuna yol açabilir bu da davranış değişiklikleri yapar;"[{""text"":""kluver-bucy"",""type"":""disease""}]";0;0
5;3;house;alay;;;;açıklama;diğer;1;alaycı;genel;;eğer beyni erirse kendi ellerini yemeye çalışır ama en azından kız arkadaşı ilgilenir;[];0;0
5;3;taub;aritmi;;;;tanı;diğer;0;nötr;kalp;;deneysel ilaçlar kalpte aritmi oluşturup beyne giden kanı azaltıyor olabilir;"[{""text"":""aritmi"",""type"":""disease""}]";0;0
5;3;foreman;tanı;ep çalışması;;;diğer;diğer;0;nötr;kalp;;bu ihtimali doğrulamak için ep çalışması yapıp kalp ritmini incelemeliyiz;"[{""text"":""ep study"",""type"":""test""}]";0;0
5;3;taub;kateter;;;elektrokateter yerleştirilmesi;tedavi;diğer;0;nötr;kalp;;kalbe üç elektrot kateter yerleştirip elektriksel aktiviteyi ölçüyoruz;"[{""text"":""kateter"",""type"":""procedure""}]";0;0
5;3;thirteen;ventriküler taşikardi;;;;tanı;diğer;0;diğer;kalp;;hasta v tach e giriyor kalp ritmi ciddi şekilde bozulmuş durumda;"[{""text"":""ventriküler taşikardi"",""type"":""disease""}]";0;0
5;3;kutner;defibrilasyon;;;defibrilasyon;tedavi;diğer;0;diğer;kalp;;defibrilatörle ritmi normale döndürmeye çalışıyoruz;"[{""text"":""defibrilatör"",""type"":""treatment""}]";0;0
5;3;house;genetik;;;;tanı;tanı;1;alaycı;genel;;saç renginin değişmesi genetik ya da hormonal bir soruna işaret edebilir;"[{""text"":""genetik mutasyon"",""type"":""disease""}]";0;0
5;3;foreman;sendrom;;;;tanı;diğer;0;nötr;genetik;;waardenburg sendromu hem pigment hem kalp ritmi sorunlarına neden olabilir;"[{""text"":""waardenburg"",""type"":""disease""}]";0;0
5;4;nicole;kan kusma;;;;açıklama;değerlendirme;0;diğer;mide;iğne;çin'de bir tapınakta eğildikten sonra aniden kan kustu ve bilincini kaybetti;"[{""text"":""kan kusma"",""type"":""symptom""}]";0;0
5;4;house;karın ağrısı;;;laparotomi;açıklama;değerlendirme;0;nötr;bağırsak;iğne;çinli cerrahlar hastanın bağırsağının bir kısmını kesti ancak ağrısı eskisinden daha kötü;"[{""text"":""karın ağrısı"",""type"":""symptom""},{""text"":""bağırsak"",""type"":""organ""}]";0;0
5;4;thirteen;kanama;;;;hipotez;hipotez;0;nötr;bağırsak;iğne;meckel divertikülü çıkarılmadıysa bu durum şiddetli ağrı ve kanamaya yol açabilir;"[{""text"":""kanama"",""type"":""symptom""},{""text"":""meckel divertikülü"",""type"":""disease""}]";0;0
5;4;house;;ultrason;;;talimat;test;0;nötr;bağırsak;iğne;divertikül kolonoskopi için çok yukarıda hemen ultrasonla kontrol edelim;"[{""text"":""ultrason"",""type"":""test""}]";0;0
5;4;house;öksürük;;;;açıklama;hipotez;0;ciddi;akciğer;iğne;hastada şiddetli öksürük var bu da iskemik bağırsağa yol açan hipoperfüzyonu açıklar;"[{""text"":""öksürük"",""type"":""symptom""},{""text"":""hipoperfüzyon"",""type"":""symptom""}]";0;0
5;4;foreman;;;;;açıklama;değerlendirme;0;nötr;akciğer;iğne;akciğer tutulumu henüz çok şiddetli değil ancak hastanın solunumu izlenmeli;"[{""text"":""solunum"",""type"":""symptom""}]";0;0
5;4;house;;;ribavirin;;talimat;tedavi;0;nötr;akciğer;iğne;sars olasılığına karşı hastaya ribavirin ve interferon tedavisi başlatın;"[{""text"":""ribavirin"",""type"":""drug""},{""text"":""interferon"",""type"":""drug""}]";0;0
5;4;house;;;ıg aşısı;;açıklama;diğer;1;alaycı;kol;iğne;hemşireler kaçtığına göre bu bağışıklık globülini iğnesini bana sen yapacaksın;"[{""text"":""ıg aşısı"",""type"":""drug""}]";0;0
5;4;kutner;taşikardi;;;;açıklama;değerlendirme;0;endişe;kalp;iğne;hastanın nabzı hızlanıyor taşikardisi var ve durumu hızla kötüleşiyor;"[{""text"":""taşikardi"",""type"":""symptom""}]";0;0
5;4;kutner;karaciğer yetmezliği;;;;açıklama;değerlendirme;0;diğer;karaciğer;iğne;hastanın karaciğeri iflas ediyor bu belirtiler sars tablosuyla kesinlikle uyuşmuyor;"[{""text"":""karaciğer yetmezliği"",""type"":""symptom""}]";0;0
5;4;thirteen;pıhtı;;;;açıklama;değerlendirme;0;nötr;hepatik ven;iğne;hepatik vende büyük bir pıhtı saptandı chase pıhtıyı çekerek organı kurtardı;"[{""text"":""pıhtı"",""type"":""symptom""},{""text"":""hepatik ven"",""type"":""organ""}]";0;0
5;4;thirteen;pıhtılaşma;;;;hipotez;hipotez;0;nötr;damar;iğne;sigara içmesi genetik bir bozuklukla birleşince hastayı bir pıhtı makinesine dönüştürmüş;"[{""text"":""pıhtılaşma"",""type"":""symptom""}]";0;0
5;4;foreman;;kan tahlili;;;talimat;test;0;nötr;kan;iğne;hangi genetik pıhtılaşma defektine sahip olduğunu bulmak için tam kan paneli yapın;"[{""text"":""kan tahlili"",""type"":""test""}]";0;0
5;4;kutner;kanama;kan yayması;;;açıklama;test;0;diğer;kan;iğne;kan yaymasında şistositler var bu dıc olduğunu ve kanser riski taşıdığını gösterir;"[{""text"":""şistosit"",""type"":""symptom""},{""text"":""dıc"",""type"":""disease""},{""text"":""kanser"",""type"":""disease""}]";0;0
5;4;cameron;;;;;açıklama;hipotez;0;nötr;kemik iliği;iğne;hasta çok genç düşük beyaz kan hücresi sayısıyla birlikte lösemi ihtimali var;"[{""text"":""beyaz kan hücresi"",""type"":""symptom""},{""text"":""lösemi"",""type"":""disease""}]";0;0
5;4;foreman;karın ağrısı;;;;açıklama;hipotez;0;nötr;mide;iğne;şiddetli karın ağrısı gastrointestinal bir tümörün belirtisi olabilir;"[{""text"":""karın ağrısı"",""type"":""symptom""},{""text"":""tümör"",""type"":""disease""}]";0;0
5;4;foreman;;ct;;;talimat;test;0;nötr;karın;iğne;ultrasonun gözden kaçırabileceği küçük tümörleri bulmak için abdominal ct çekin;"[{""text"":""ct"",""type"":""test""}]";0;0
